contract_file_name,contract_id,question,expected_type,gold_value,predicted_value,group,score,is_correct,confidence,verdict,explanation,precision,recall,f1,cosine_similarity,token_f1,hybrid_text_score,status,raw_answer,citations
Contract__12.pdf,Contract__12,What are the Precon Reimbursable Terms & Conditions?,long_text,"Original precon was a NTE of $345,352.  Additional precon costs were included in the GMP Submission to cover overage.","For Preconstruction Services, the Owner shall pay the Contractor a fixed sum not to exceed $35,352.00. The Contractor shall bill and be paid on a monthly basis for each phase of services as defined in the accepted Guaranteed Maximum Price Proposal.",descriptive_metrics,0.45,,0.7,partial,The predicted answer captures some aspects of the precon reimbursable terms but introduces a contradiction in the amount and adds details not present in the gold answer.,,,,0.4,0.5,0.45,mismatch,"For Preconstruction Services: The fixed sum of Not To Exceed Thirty-Five Thousand, Three Hundred Fifty Two Dollars ($35,352.00 NTE), to be paid to Contractor as set forth in Exhibit Q. Contractor shall bill and be paid on a monthly basis for each phase of services as defined in the accepted Guaranteed Maximum Price Proposal.",['c00033']
Contract__12.pdf,Contract__12,What is the Subcontractor Required Number of Bids per package?,number,Not indicated,3,categorical_accuracy,1.0,False,0.0,incorrect,"The gold answer indicates that the number of bids required is not specified, while the predicted answer incorrectly specifies a number.",,,,,,,mismatch,three (3),"['c00057', 'c00021']"
Contract__12.pdf,Contract__12,What are the GMP Shared Savings Terms & Conditions?,long_text,"None, all savings is returned to the owner.","The GMP Shared Savings Terms & Conditions include the following key points: 1. The GMP will contain Allowance items, and contract terms will not be modified if Allowance Scope is not modified. 2. Changes to the Project are common, and if the GMP is increased or decreased, the General Conditions, Insurance, Bond, and Fee will be adjusted within the parameters established by the Owner/Contractor Agreement. 3. Subcontract Change Orders must be submitted to the Owner for review and written approval before the Contractor issues them to the Subcontractor. 4. All Subcontract Change Orders must be countersigned by the subcontractor before requesting payment for change order work. 5. All contracts, change orders, and GMP proposals must be segregated by Project Elements or any other reasonable component of the Project. 6. The Contractor must provide the Owner with a Monthly Project Report, including a Budget/Cost Report, project schedule status, a 60-day short-term look-ahead schedule, a schedule narrative, direct work subcontractor contracts and change order status, a critical issue narrative, project cash flow projections, and progress photos. 7. All Budgets/Cost Reports and GMP proposals must be segregated by Project Elements or any other reasonable component of the Project. 8. The Contractor must establish a cost control system (Field Work Authorization) to notify the Owner of cost events and potential schedule impacts. 9. The Contractor must not proceed with any extra work within the GMP or beyond the GMP without written authorization. 10. Post-construction services include compiling and delivering required submittals, coordinating systems testing, commissioning and turnover, and issuing a final request for subcontractor payment.",descriptive_metrics,0.0,,1.0,incorrect,"The predicted answer provides detailed terms and conditions, which directly contradicts the gold answer stating there are no terms and conditions as all savings are returned to the owner.",,,,0.0,0.0,0.0,mismatch,"The GMP Shared Savings Terms & Conditions include provisions for allowance items, change orders, monthly project reports, cost control systems, and post-construction services.","['c00060', 'c00062']"
Contract__12.pdf,Contract__12,What are the GMP Buyout Savings Definition & Terms & Conditions?,long_text,Article 7.4 - Buyout savings is the aggregate between the initial value (prior to CO's) of commitments and the corresponding GMP trade value.,"The GMP Buyout Savings Definition & Terms & Conditions are outlined in various sections of the contract documents. The GMP (Guaranteed Maximum Price) includes the estimated Cost of Work and Contractor’s Fee, and it is subject to adjustment as provided in the agreement. Changes to the project may result in adjustments to the General Conditions, Insurance, Bond, and Fee within the parameters established by the Owner/Contractor Agreement. Subcontract Change Orders must be reviewed and approved by the Owner before issuance. The Contractor is required to provide monthly project reports, including budget/cost reports, project schedule status, and cash flow projections. All contracts, change orders, and GMP proposals must be segregated by project elements or other reasonable components. The Contract Sum, including authorized adjustments, is the total amount payable by the Owner to the Contractor and shall not exceed the GMP, subject to additions and deductions by Change Order. Costs exceeding the GMP shall be paid by the Contractor without reimbursement by the Owner. The Owner may withhold consent to the GMP if it is not acceptable and may terminate the agreement or the Contractor's right to proceed with the work. The Contractor must establish a cost control system to notify the Owner of potential changes to the work and must not proceed with extra work without written authorization.",descriptive_metrics,0.2,,0.8,weak,The predicted answer provides a general overview of GMP terms and conditions but does not specifically address the definition of buyout savings as described in the gold answer.,,,,0.2,0.2,0.2,mismatch,The GMP Buyout Savings Definition & Terms & Conditions are outlined in various sections of the contract documents.,"['c00060', 'c00034']"
Contract__12.pdf,Contract__12,"What is the General Conditions Rate Sheet Appendix / Exhibit (A,B,C,D, Etc.)?",identifier,Exhibit D,A,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'A' does not match the gold answer 'Exhibit D'.,,,,,,,mismatch,Exhibit A,"['c00035', 'c00049']"
Contract__12.pdf,Contract__12,What is the General Conditions Rate Sheet Year?,number,2023,2014,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '2014' does not match the gold answer '2023'.,,,,,,,mismatch,2014,['c00060']
Contract__12.pdf,Contract__12,What is the definition for the Cost of the Work?,text,"Article 8 - Costs necessary incurred in the proper performance of the work and paid by the Contractor.  Such costs shall be actual costs and shall be at rates per Exhibit C and not higher than the standard paid in the locality of the work........The costs of work shall be reimbursed to the contractor, subject to the GMP price.",The term 'Cost of the Work' is defined as set forth in Sections 8 and 9 of this Owner-Contractor Agreement.,descriptive_metrics,0.3,,0.6,weak,The predicted answer references the sections where the definition can be found but does not provide the actual definition itself. It partially covers the location but lacks the detailed content of the definition.,,,,0.3,0.3,0.3,mismatch,The term 'Cost of the Work' is defined as set forth in Sections 8 and 9 of this Owner-Contractor Agreement.,['c00004']
Contract__12.pdf,Contract__12,What are the Contingency Usage Owner Notification Requirements?,text,Article 7 - Monthly detailed report of usage,"Contractor shall not change a Subcontractor, person or entity previously selected if Owner objects to such change. No Work shall be performed by Contractor’s own field forces unless and until Contractor gives prior written notification to Owner (including unit prices for materials and labor) and obtains Owner’s written consent before performing the Work.",descriptive_metrics,0.0,,1.0,incorrect,"The predicted answer does not address the contingency usage owner notification requirements at all. It discusses subcontractor changes and work notifications, which are unrelated to the gold answer.",,,,0.0,0.0,0.0,mismatch,"Contractor shall not change a Subcontractor, person or entity previously selected if Owner objects to such change. No Work shall be performed by Contractor’s own field forces unless and until Contractor gives prior written notification to Owner (including unit prices for materials and labor) and obtains Owner’s written consent before performing the Work.",['c00020']
Contract__12.pdf,Contract__12,What is the General Conditions Type?,enum,Other,Exhibit A,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'Exhibit A' does not match the gold answer 'Other'.,,,,,,,mismatch,Exhibit A,"['c00000', 'c00035']"
Contract__12.pdf,Contract__12,What are the General Conditions Billing Backup Requirements?,text,Provided detailed listing of hours and rates,"No estimated General Conditions will be billed for the month, only actual, incurred costs. Contractor to provide actual invoices, bills and receipts to support the General Conditions.",descriptive_metrics,0.2,,0.7,weak,The predicted answer provides some relevant information about billing backup requirements but does not directly address the need for a detailed listing of hours and rates.,,,,0.2,0.2,0.2,mismatch,"No estimated General Conditions will be billed for the month, only actual, incurred costs.",['c00061']
Contract__12.pdf,Contract__12,Are there General Conditions / Requirements Owner Audit Provisions?,boolean,Yes,False,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'False' contradicts the gold answer 'Yes'.,,,,,,,mismatch,No explicit audit provisions for the owner are mentioned.,"['c00049', 'c00011']"
Contract__12.pdf,Contract__12,What is the definition of General Conditions for this project? (01 v 50 Code Split),enum,Exhibit C,"component of Cost of the Work, divided into two types",categorical_accuracy,0.0,False,0.0,incorrect,The predicted answer does not match the expected enum value 'Exhibit C'.,,,,,,,mismatch,"General Conditions is a component of Cost of the Work, divided into two types",['c00004']
Contract__12.pdf,Contract__12,What is the Change Markup - IMC Fee %?,percentage,0.03,15,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer of 15 is incorrect as it does not match the gold answer of 0.03.,,,,,,,mismatch,15%,['c00047']
Contract__12.pdf,Contract__12,What is the Change Markup - CCIP %?,percentage,N/A - Excluded,15,categorical_accuracy,1.0,False,0.0,incorrect,"The gold answer indicates that the Change Markup - CCIP % is not applicable or excluded, while the predicted answer provides a specific percentage value.",,,,,,,mismatch,15%,['c00047']
Contract__12.pdf,Contract__12,What is the Change Markup - Warranty %?,percentage,Not identified,15,categorical_accuracy,1.0,False,0.0,incorrect,"The gold answer indicates that the Change Markup - Warranty % is not identified, while the predicted answer provides a specific percentage value of 15, which is unsupported by the gold answer.",,,,,,,mismatch,15%,['c00047']
Contract__12.pdf,Contract__12,What is the Change Markup - General Conditions %?,percentage,Can be included on case by case basis.,15,categorical_accuracy,0.0,False,0.0,incorrect,"The gold answer indicates that the change markup percentage can be included on a case-by-case basis, while the predicted answer provides a specific percentage (15%), which is not supported by the gold answer.",,,,,,,mismatch,15%,"['c00047', 'c00060']"
Contract__12.pdf,Contract__12,What is the Change Markup - CM Insurance %?,percentage,Not identified,15,categorical_accuracy,1.0,False,0.0,incorrect,"The gold answer indicates that the Change Markup - CM Insurance % is not identified, while the predicted answer provides a specific percentage value of 15, which is unsupported.",,,,,,,mismatch,15%,['c00047']
Contract__12.pdf,Contract__12,What is the Change Markup - P & P Bond %?,percentage,SDI @ 1.2%,15,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '15' does not match the gold answer 'SDI @ 1.2%' and is not a percentage.,,,,,,,mismatch,15%,"['c00047', 'c00060']"
Contract__12.pdf,Contract__12,What are the Adverse Weather Days Terms & Conditions?,long_text,Silent on weather days,"Contractor shall maintain the Work, materials and apparatus free from injury or damage from rain, wind, storms, frost or heat. If adverse weather makes it impossible to continue operations safely in spite of weather precautions, Contractor shall cease the Work and notify Owner and Architect of such cessation.",descriptive_metrics,0.0,,1.0,incorrect,"The predicted answer provides specific terms and conditions for adverse weather days, while the gold answer states that the contract is silent on weather days. This is a direct contradiction.",,,,0.0,0.0,0.0,mismatch,"Contractor shall maintain the Work, materials and apparatus free from injury or damage from rain, wind, storms, frost or heat. If adverse weather makes it impossible to continue operations safely in spite of weather precautions, Contractor shall cease the Work and notify Owner and Architect of such cessation.",['c00043']
Contract__12.pdf,Contract__12,Within how many days must we notify the owner of adverse weather day impacts?,number,Silent on notification to adverse weather delays,10,categorical_accuracy,0.0,False,0.0,incorrect,"The gold answer indicates that the contract is silent on notification to adverse weather delays, while the predicted answer provides a specific number of days (10), which is unsupported.",,,,,,,mismatch,ten (10) days,"['c00027', 'c00028']"
Contract__12.pdf,Contract__12,How many Adverse Weather Days Included in Contract Agreement?,number,Silent on weather days,,categorical_accuracy,1.0,False,0.0,incorrect,"The predicted answer is missing, while the gold answer indicates that the contract is silent on weather days.",,,,,,,mismatch,,[]
Contract__12.pdf,Contract__12,What are the Schedule Requirements Terms & Conditions?,long_text,Reference Article 4 - Substantial completion shall be achieved per GMP Schedule milestone.,"The schedule requirements terms and conditions include the following: The Contractor is responsible for issuing a Construction Schedule consistent with the scheduling requirements of all Project Elements, incorporating activity sequence and durations agreed upon with subcontractors and vendors. The schedule must be in the form of a CPM arrow network diagram, organized by numerically identified activities, and include various elements such as subcontractor procurement process, shop drawing and submittal schedule, planned progressions of construction work, and appropriate restraints. The Construction Schedule must be submitted to the Owner for approval and, once approved, becomes part of the Contract Documents. The schedule must be updated regularly, and any changes must be approved by the Owner. The Baseline Schedule, included in the approved GMP contract amendment, is used for comparison and tracking with future updates. The Contractor must achieve Substantial Completion by the time established in the Construction Schedule and Final Completion within ninety days after Substantial Completion. Time is of the essence, and delays due to Force Majeure events may extend the Time of Completion. The Contractor must also provide a computerized mathematical analysis of the CPM logic with each monthly schedule update.",descriptive_metrics,0.3,,0.8,weak,"The predicted answer provides a detailed description of schedule requirements but does not specifically reference Article 4 or the GMP Schedule milestone, which are key elements of the gold answer.",,,,0.3,0.3,0.3,mismatch,"The schedule requirements terms and conditions include the following: The Contractor is responsible for issuing a Construction Schedule consistent with the scheduling requirements of all Project Elements, incorporating activity sequence and durations agreed upon with subcontractors and vendors. The schedule must be in the form of a CPM arrow network diagram, organized by numerically identified activities, and include various elements such as subcontractor procurement process, shop drawing and submittal schedule, planned progressions of construction work, and appropriate restraints. The Construction Schedule must be submitted to the Owner for approval and, once approved, becomes part of the Contract Documents. The schedule must be updated regularly, and any changes must be approved by the Owner. The Baseline Schedule, included in the approved GMP contract amendment, is used for comparison and tracking with future updates. The Contractor must achieve Substantial Completion by the time established in the Construction Schedule and Final Completion within ninety days after Substantial Completion. Time is of the essence, and delays due to Force Majeure events may extend the Time of Completion. The Contractor must also provide a computerized mathematical analysis of the CPM logic with each monthly schedule update.","['c00022', 'c00054', 'c00026', 'c00056', 'c00025', 'c00027', 'c00055', 'c00053']"
Contract__12.pdf,Contract__12,What are the Daily Log & Manpower Terms and Conditions?,long_text,Silent on Daily Log & Manpower T&C's,"The Daily Log & Manpower Terms and Conditions include the following: The Contractor is required to provide the Owner with a Monthly Project Report, which must include a latest monthly estimate summary or a Project Budget/Cost Report, overall project schedule status, a 60-day short term look ahead schedule, a schedule narrative, all direct work subcontractor’s contracts and change order status, a critical issue narrative, project cash flow projections, and progress photos. All Budgets/Cost Reports and GMP proposals must be segregated by Project Elements or any other reasonable component of the Project. The Contractor must submit the monthly Project Report with the Contractor’s monthly Application for Payment, and the Application for Payment will not be reviewed and approved until the monthly Project Report is submitted to the Owner and Project Manager. The Contractor must provide an electronic copy and two copies to the Owner and Project Manager. Payment for stored materials is subject to Owner's approval and must follow the procedures required by the Owner. Equipment and certain major elements of the work will be paid if properly stored, if the vendor's invoice is received, an insurance certificate for the value of the stored material is provided, and title to the material has passed to the Owner. Payment will not be made for common materials brought to the site in bulk. Prepayment accounts for General Conditions are not allowed, and only actual, incurred costs will be billed for the month. The Contractor must provide actual invoices, bills, and receipts to support the General Conditions.",descriptive_metrics,0.0,,1.0,incorrect,"The gold answer states that the contract is silent on Daily Log & Manpower T&C's, while the predicted answer provides detailed terms and conditions, which directly contradicts the gold answer.",,,,0.0,0.0,0.0,mismatch,The Contractor must provide a Monthly Project Report with various details and follow specific procedures for payment and storage of materials.,"['c00060', 'c00061']"
Contract__12.pdf,Contract__12,What are the Schedule Delay / Time Issues Terms & Conditions?,long_text,"Reference Article 4.5 through 4.7
4.5 - Delay force majeure
4.6 - Cost & Mitigation of contractor delays
4.7 - Owner Delays","The Schedule Delay / Time Issues Terms & Conditions include several key points: 1. The Contractor must meet critical path dates and, if failing to do so, must work overtime or shift work to return to the original schedule without any adjustment to the Guaranteed Maximum Price. 2. The Construction Schedule must be regularly updated but cannot extend the Time of Completion or milestone dates without a written Change Order from the Owner. 3. Time is of the essence in the performance of the Contract. 4. Delays caused by Force Majeure events (e.g., fire, extreme weather, war) can extend the Time of Completion if the Contractor requests an extension in writing within ten days of the delay. 5. The Contractor must demonstrate that the delay impacted the critical path of the Construction Schedule. 6. The Owner can direct the Contractor to work additional hours to mitigate delays, with costs included in the Cost of the Work and the Guaranteed Maximum Price adjusted accordingly. 7. Delays caused by the Owner or concurrent delays will result in a time extension and shared costs. 8. The Contractor is responsible for maintaining the Construction Schedule and meeting all critical dates. 9. Liquidated damages may apply for delays in achieving Substantial Completion. 10. The Contractor's sole remedy for delays is an extension of time and reimbursement of proven costs, with no entitlement to other damages.",descriptive_metrics,0.4,,0.8,partial,"The predicted answer provides detailed terms and conditions related to schedule delays and time issues, which partially align with the topics covered in the gold answer. However, it does not explicitly reference Articles 4.5 through 4.7, and some specific details from the gold answer are missing.",,,,0.4,0.4,0.4,mismatch,"The Schedule Delay / Time Issues Terms & Conditions include provisions for critical path dates, regular updates to the Construction Schedule, Force Majeure events, Owner-directed overtime work, concurrent delays, and liquidated damages for delays.","['c00027', 'c00030']"
Contract__12.pdf,Contract__12,What are the Schedule Definitions of Days (Work / Calendar / Holidays / Etc.)?,text,Does not identify,"Contractor and its employees, Subcontractors, and all other parties covered by the Contract are required to work at hours and on days, in addition to the normal working hours and normal working days, including overtime work or shift work as necessary to meet the Construction Schedule. The Owner may direct such additional work in writing, especially in cases of delays due to Force Majeure events.",descriptive_metrics,0.0,,1.0,incorrect,"The gold answer indicates that the schedule definitions of days are not identified, while the predicted answer provides details about working hours and days, which is not relevant to the question.",,,,0.0,0.0,0.0,mismatch,"Contractor and its employees, Subcontractors, and all other parties covered by the Contract are required to work at hours and on days, in addition to the normal working hours and normal working days, including overtime work or shift work as necessary to meet the Construction Schedule.","['c00027', 'c00029']"
Contract__12.pdf,Contract__12,What are the Substantial Completion Terms & Conditions?,long_text,Article 4.1 - Obtain substantial completion per the GMP Amendment #2 schedule,"Substantial Completion is the date proposed by the Contractor, certified by the Architect, and approved by the Owner when the Work or a designated portion thereof meets specific conditions. These conditions include completion in accordance with the Contract Documents (except for minor punch list items), full operational status of elevators, heating, plumbing, ventilating, air conditioning, and life safety systems, suitability for intended use, issuance of a Certificate of Substantial Completion by the Architect, issuance of a final or temporary Certificate of Occupancy by the relevant authorities, and submission of the Certificate of Substantial Completion to the Owner and Contractor for written acceptance. Upon acceptance and consent of surety, the Owner shall make payment of retainage less 150% of the cost to complete the remaining work. The Contractor must complete all punch list items within 30 days and achieve Final Completion within 90 days after Substantial Completion.",descriptive_metrics,0.3,,0.7,weak,"The predicted answer provides a detailed description of substantial completion terms and conditions, but it does not specifically mention the GMP Amendment #2 schedule, which is a key part of the gold answer.",,,,0.3,0.3,0.3,mismatch,"Substantial Completion is the date proposed by the Contractor, certified by the Architect, and approved by the Owner when the Work or a designated portion thereof meets specific conditions.","['c00022', 'c00023', 'c00025', 'c00063']"
