contract_file_name,contract_id,question,expected_type,gold_value,predicted_value,group,score,is_correct,confidence,verdict,explanation,precision,recall,f1,cosine_similarity,token_f1,hybrid_text_score,status,raw_answer,citations
Contract__13.pdf,Contract__13,How many Adverse Weather Days Included in Contract Agreement?,number,0,,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer is missing.,,,,,,,mismatch,,[]
Contract__13.pdf,Contract__13,What are the Schedule Requirements Terms & Conditions?,long_text,identify critical path and deadlines for submittals on the critical path,"The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C hereto. The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule, subject to adjustments of such dates as expressly provided in the Contract Documents. All time limits for the performance of the Work established by the Contract Documents are of the essence.",descriptive_metrics,0.3,,0.7,weak,The predicted answer discusses the schedule and deadlines but does not specifically mention identifying the critical path and deadlines for submittals on the critical path.,,,,0.3,0.3,0.3,mismatch,The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C hereto.,"['c00002', 'c00006']"
Contract__13.pdf,Contract__13,What are the Daily Log & Manpower Terms and Conditions?,long_text,"required starting on project commencement including subs names, number of workers, area working in. contractor to submit weekly to client (on monday for prior week)","Contractor shall maintain accurate and current electronic 'as built' records of all material changes in the Work made by Contractor or its Subcontractors in the field from what is shown on the Construction Documents. As a condition precedent to Owner’s obligation to make payment with respect to any Application for Payment, Contractor shall demonstrate to Owner and Architect that Contractor’s records are accurate and correct, and upon request from time to time by Owner or Architect, shall deliver to Architect complete copies of such records, active files of which shall be maintained at the Project site.",descriptive_metrics,0.0,,1.0,incorrect,"The predicted answer does not address the Daily Log & Manpower Terms and Conditions. It discusses maintaining 'as built' records and conditions for payment, which is unrelated to the gold answer.",,,,0.0,0.0,0.0,mismatch,Contractor shall maintain accurate and current electronic 'as built' records of all material changes in the Work made by Contractor or its Subcontractors in the field from what is shown on the Construction Documents.,"['c00004', 'c00002']"
Contract__13.pdf,Contract__13,What are the Schedule Delay / Time Issues Terms & Conditions?,long_text,"definition of unavoidable delay is provided, avoidable delay is contractor's responsibility, owner can notice failure of meeting critical path schedule. Contractor must respond with cure within 7 days of receiving notice of failure.","The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C. The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole, and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule, subject to adjustments of such dates as expressly provided in the Contract Documents. All time limits for the performance of the Work established by the Contract Documents are of the essence.",descriptive_metrics,0.2,,0.8,weak,"The predicted answer discusses the schedule and time limits but does not cover the specific terms and conditions related to unavoidable and avoidable delays, or the owner's right to notice and the contractor's obligation to cure within 7 days.",,,,0.2,0.2,0.2,mismatch,"The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C. The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole, and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule, subject to adjustments of such dates as expressly provided in the Contract Documents. All time limits for the performance of the Work established by the Contract Documents are of the essence.",['c00002']
Contract__13.pdf,Contract__13,How much Schedule Delay / Time Issues Notice to Owner Requirements (Within What # of Days)?,number,10,,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer is missing.,,,,,,,mismatch,,[]
Contract__13.pdf,Contract__13,What are the Schedule Acceleration Directed by Owner Terms & Conditions?,long_text,"contractor to accelerate at contractors cost. Contractor can use contingency or unused monies in GMP, if applicable. if not, cost is responsibility of contractor.","The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C hereto. The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule, subject to adjustments of such dates as expressly provided in the Contract Documents. All time limits for the performance of the Work established by the Contract Documents are of the essence.",descriptive_metrics,0.1,,0.9,incorrect,"The predicted answer discusses the commencement and prosecution of work according to the project schedule, but it does not address the terms and conditions for schedule acceleration directed by the owner.",,,,0.1,0.1,0.1,mismatch,The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C hereto.,"['c00002', 'c00004']"
Contract__13.pdf,Contract__13,What are the Schedule Definitions of Days (Work / Calendar / Holidays / Etc.)?,text,Cal,"The schedule definitions of days include calendar days, work days, and holidays. Tickets for travel should be purchased 21 calendar days or more in advance. The food per diem applies to overnight trips, with specific rules for the first and last day of the trip. Departure and return times affect meal reimbursements for day trips.",descriptive_metrics,0.2,,0.5,weak,The predicted answer provides some relevant information about schedule definitions but includes additional details not directly related to the question. The gold answer is very brief and lacks detail.,,,,0.2,0.2,0.2,mismatch,"Calendar days, work days, holidays, 21 calendar days advance for travel tickets, food per diem for overnight trips, meal reimbursements based on departure and return times.","['c00026', 'c00028']"
Contract__13.pdf,Contract__13,What is the Substantial Completion Article #?,identifier,9.8,6,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '6' does not match the gold answer '9.8'.,,,,,,,mismatch,Article 6,['c00002']
Contract__13.pdf,Contract__13,What are the Substantial Completion Terms & Conditions?,long_text,"TCO, owner can occupy without major interference of uncompleted work, remaining work is certified to be completed within 30 days by contractor.","The Contractor shall commence the Work in accordance with the Detailed Project Schedule attached as Exhibit C hereto. The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule, subject to adjustments of such dates as expressly provided in the Contract Documents. All time limits for the performance of the Work established by the Contract Documents are of the essence.",descriptive_metrics,0.2,,0.8,weak,The predicted answer discusses the schedule and milestones for the work but does not address the specific terms and conditions for substantial completion as outlined in the gold answer.,,,,0.2,0.2,0.2,mismatch,"The Contractor shall diligently prosecute the Work and achieve all milestones, Substantial Completion of the Project as a whole and Final Completion of the Project as a whole, all by no later than the respective dates for same established by the Detailed Project Schedule.",['c00002']
Contract__13.pdf,Contract__13,What is the Final Completion Definition Article #?,identifier,9.10,Article 6,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'Article 6' does not match the gold answer '9.10'.,,,,,,,mismatch,Article 6,['c00002']
Contract__13.pdf,Contract__13,What is the Final Completion Definition?,text,1. Contract performed 2. work completed 3. final app certified by owner/arch 4. contract docs completed,Final Completion of the Project as a whole,descriptive_metrics,0.2,,0.5,weak,The predicted answer is very general and does not capture the specific details provided in the gold answer.,,,,0.2,0.2,0.2,mismatch,Final Completion of the Project as a whole,['c00002']
Contract__13.pdf,Contract__13,Are there Project Interim Milestones?,boolean,No,True,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'True' contradicts the gold answer 'No'.,,,,,,,mismatch,The Contractor shall diligently prosecute the Work and achieve all milestones.,"['c00002', 'c00006']"
Contract__13.pdf,Contract__13,What is the Payment Terms (Progress & Final) Article #?,identifier,9.6 (progress) and 9.10 (final),Article 9,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer 'Article 9' is too vague and does not specify the exact articles for progress and final payment terms as provided in the gold answer.,,,,,,,mismatch,Article 9,['c00002']
Contract__13.pdf,Contract__13,What are the Payment Terms Retainage %?,percentage,10,1.2,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer of 1.2% is not the same as the gold answer of 10%.,,,,,,,mismatch,1.2%,"['c00003', 'c00021']"
Contract__13.pdf,Contract__13,What is the Payment Terms for Retainage Reduction Article #?,identifier,9.6 (progress) and 9.10 (final),7,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '7' does not match the gold answer '9.6 (progress) and 9.10 (final)'.,,,,,,,mismatch,Article 7,"['c00002', 'c00003']"
Contract__13.pdf,Contract__13,What are the Payment Terms & Conditions for Retainage Reduction?,long_text,10% until SC,,descriptive_metrics,0.0,,1.0,incorrect,The predicted answer is missing.,,,,0.0,0.0,0.0,mismatch,,[]
Contract__13.pdf,Contract__13,What are the Terms and Conditions for Payment of Offsite Stored Material?,long_text,requires owner prior approval,"Payments for offsite stored materials are subject to the following conditions: Costs, including transportation and storage, of materials and equipment incorporated or delivered and properly stored on-site to be incorporated in the completed construction are included. Costs of materials in excess of those actually installed but required to provide reasonable allowance for waste and spoilage are also included. Unused excess materials shall be properly stored during the performance of the Work and shall be delivered to the Owner. Rental charges for temporary facilities, machinery, equipment, and hand tools not customarily owned by construction workers that are provided by the Contractor at the Project site are included, subject to the Owner's prior written approval. Rental charges for machinery and equipment furnished by Contractor from its own stock shall not exceed the fair rental value for the same in the region where the Project is located, and the total rental of any piece of such machinery or equipment shall not exceed its fair market value.",descriptive_metrics,0.2,,0.7,weak,"The predicted answer includes a lot of additional information that is not relevant to the specific question about offsite stored material. However, it does mention the requirement for the Owner's prior written approval, which is part of the gold answer.",,,,0.2,0.2,0.2,mismatch,"Payments for offsite stored materials are subject to conditions including transportation and storage costs, reasonable allowance for waste and spoilage, proper storage of unused materials, and rental charges for temporary facilities and equipment with prior written approval from the Owner.","['c00019', 'c00020', 'c00021']"
Contract__13.pdf,Contract__13,How many days within Approved Application for Owner Payment?,number,45,,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer is missing.,,,,,,,mismatch,,[]
Contract__13.pdf,Contract__13,What is the Article # for IMC's Stop Work Ability for late Owner payment?,identifier,9.7,10.1,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '10.1' does not match the gold answer '9.7' and refers to a different article.,,,,,,,mismatch,Article 10.1,"['c00000', 'c00002']"
Contract__13.pdf,Contract__13,What are the Terms & Conditions for IMC's Stop Work Ability for late Owner payment?,long_text,30 days after written notice of late payment,"Contractor shall have the right to stop work if the Owner fails to make payment within the time frame specified in the Contract Documents. The Contractor must provide written notice to the Owner of the intent to stop work, and if the payment is not received within seven (7) days after the notice, the Contractor may stop work until payment is made. The Contractor shall be entitled to an extension of time and reimbursement for costs incurred due to the stoppage.",descriptive_metrics,0.5,,0.7,partial,"The predicted answer captures the general idea of stopping work due to late payment and the need for written notice, but it specifies a different time frame (7 days instead of 30 days) and includes additional details not present in the gold answer.",,,,0.5,0.5,0.5,mismatch,Contractor shall have the right to stop work if the Owner fails to make payment within the time frame specified in the Contract Documents.,"['c00000', 'c00002']"
Contract__13.pdf,Contract__13,What is the Dispute Resolution Article #?,identifier,4.6,15,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer '15' does not match the gold answer '4.6'.,,,,,,,mismatch,15,['c00004']
Contract__13.pdf,Contract__13,How many days notice must the Owner give IMC for CM Termination for Convenience?,number,0,,categorical_accuracy,1.0,False,0.0,incorrect,"The predicted answer is missing, while the gold answer specifies '0' days notice.",,,,,,,mismatch,,[]
Contract__13.pdf,Contract__13,How many days notice must the Owner give IMC for CM Termination for Cause?,number,10,,categorical_accuracy,1.0,False,0.0,incorrect,The predicted answer is missing.,,,,,,,mismatch,,[]
